Customer ID,Gender,Age,"TikTok user, at least weekly",Prefer to eat vegan food,Occupation: Director / Managerial,Occupation: Office Worker,Occupation: Professional,Occupation: Retired,Occupation: Service Sector,Occupation: Skilled / Manual Worker,Occupation: Student,Occupation: Unemployed,Highest qualification achieved: GCSE or equivalent,Highest qualification achieved: A-level or equivalent,Highest qualification achieved: university degree or higher,Interests : antiques or fine art,Interests : meditation / mindfulness,Magazines read : celebrity,Has recently switched current account,Internet: moderate user,Internet: frequent user,"Uses Netflix, at least once a week","Facebook user, at least weekly","LinkedIn user, at least weekly","Snapchat user, at least weekly",I love to buy new gadgets and appliances,If an advert on the Internet looks interesting I will click on it,Watches catch-up TV / VoD with ads at least once a week,Watches ITV,Watches Channel 4,Watches Channel 5,Watches Sky 1,Watches Sky Atlantic,Takes own re-usable cup to a coffee shop/cafe,I prefer not to shop in major high street chains,I look for the lowest possible prices when I go shopping,I think more favourably of companies that sponsor events,I only buy products from a company whose ethics I agree with,Has bought something after seeing an ad on the internet in the past 12 months,Has bought something after seeing an email ad in the past 12 months,Has a current account with a neo challenger bank,Car shares journey to work,Interests : vegetarian products,Celebrities influence my purchase decisions,Tends to use a refillable water bottle most days,Internet: light user,Children at home : 0,Children at home : 1,Children at home : 2,Children at home : 3+
224634,M,25-34,9.38,23.27,6.44,9.17,28.54,0.17,19.4,10.36,4.76,2.77,16.55,33.42,45.85,27.54,10.32,4.42,3.97,24.22,74.61,49.72,78.45,15.73,21.44,33.15,35.76,66.52,52.1,41.99,30.62,13.63,10.44,22.88,29.71,64.67,22.42,41.84,15.63,10.3,11.61,4.67,31.13,13.71,61.48,0.21,81.39,10.96,6.15,1.5
181263,M,45-54,6.62,8.95,10.46,12.21,43.53,0.19,12.06,11.2,0.13,1.24,22.51,39.17,35.98,20.05,9.53,2.84,4.45,42.56,55.69,45.28,69.97,11.07,17.17,34.08,34.69,68.95,85.21,73.36,58.84,34.57,25.78,15.71,14.58,57.4,18.66,33.92,21.46,18.35,2.66,5.75,20.65,4.12,56.28,1.19,41.61,25.34,27.18,5.87
145156,O,65-74,1.06,3.17,1.45,2.22,6.35,65.92,2.6,1.89,0.91,0.09,21.23,43.42,22.43,24.67,4.76,1.3,2.5,51.6,35.51,21.02,57.58,3.31,2.8,17.67,20.91,52.44,88.83,71.41,53.88,27.44,18.68,10.8,12.15,42.18,13.14,29.65,13.8,9.71,2.66,0.73,8.68,1.67,41.01,3.92,92.48,5.04,2.21,0.27
585624,F,45-54,12.95,9.75,9.56,5.65,31.96,0.1,10.65,33.44,0.3,3.62,27.39,40.16,27.17,15.3,4.12,1.68,3.82,44.26,53.95,48.44,66.7,16.47,19.47,47.95,37.21,67.27,76.14,62.86,48.2,32.91,23.24,14.71,19.01,61.17,26.62,35.32,25.94,14.4,2.14,8.35,14.03,8.15,45.29,1.13,32.8,24.57,31.54,11.09
747625,F,35-44,23.58,11.43,6.92,4.68,23.15,0.02,9.36,43.34,1.63,4.98,23.8,40.49,24.4,11.91,3.31,2.79,5.3,45.02,53.12,57.42,69.14,22.81,36.03,55.29,47.39,70.41,70.3,51.77,41.14,30.62,20.73,10.29,21.45,63.51,35.91,38.87,25,13.48,2.73,9.07,11.87,16.34,44.43,1.02,33.88,25.82,31.83,8.47
340826,F,45-54,8.04,6.07,9.19,5.41,25.39,4.66,6.21,28.24,4.59,6.24,20.04,46.5,26.94,17.87,3.44,1.22,3.88,43.85,53.75,43.85,61.7,18.34,13.99,40.82,31.03,63.86,80.05,58.37,43.17,28.35,19.87,12.7,17.69,54.13,24.69,35.42,23.56,13.12,3.29,5.93,12.41,5.04,42.82,1.36,43.12,21.19,27.23,8.45
147602,M,65-74,0.98,2.32,3.43,1.71,7.93,72.39,2.36,11.09,0.47,0.13,27.4,35.25,18.69,20.72,2.42,0.61,2.51,44.35,39.96,15.93,39.41,3.39,1.24,25.06,19.22,46.56,87.31,62.36,53.49,25.89,16.27,7.05,16.6,36.03,16.18,25.36,16.4,9.96,0.9,1.17,5.53,1.38,27.44,3.65,79.57,13.6,5.84,0.99
802395,F,75+,0.86,13.01,0.96,0.75,1.54,73.31,1.72,3.09,1.11,0.25,30,23.07,3.92,24.1,3.06,2.08,1.22,36.37,13.82,10.52,32.75,1.74,1.45,12.84,12.23,26.41,22.65,38.35,34.7,9.12,5.7,3.73,30.51,40.17,13.33,28.07,5.46,4.15,1.12,0.39,34.22,1.6,26.84,3.06,81.81,8.58,6.72,2.9
423076,O,18-24,23.08,13.29,1.63,6.64,16.67,0.02,24.59,8.92,18.03,3.29,24.27,55.85,13.85,12.39,6.38,5.28,4.1,46.04,52.69,63.43,81.12,11.51,60.5,42.43,43.42,68.05,68.67,49.53,34.73,22.03,14.77,16.88,20.4,71.47,29.05,44.71,21.61,12.17,5.65,8.8,25.04,13.9,64.3,0.53,54.36,21.83,18.32,5.5
762436,M,25-34,28.33,15.54,4.18,13.84,36.59,0.01,22.02,9.21,3.4,1.85,21.07,43.71,29.95,14.44,8.54,5.09,4.27,57.89,40.09,69.7,82.23,22.18,51.73,46.45,46.19,73.62,70.76,54.39,39.58,28.5,21.02,17.77,16.99,70.03,33.67,48.13,24.29,13.1,6.72,7.49,18.98,13.93,65.31,1.77,14.57,31.19,30.08,24.16
872577,M,45-54,5.76,10.04,15.73,12.05,44.08,0.08,9.79,6.85,0.2,1.07,12.92,32.3,53.88,31.3,12.56,2.33,3.38,33.61,65.75,44.03,71.02,9.16,13.18,31.15,32.37,67.16,84.66,72.85,55.19,20.49,23.51,27.83,18.57,57.74,18.41,35.86,24.53,18.68,3.87,4.56,30.09,3.71,64.48,0.44,44.29,21.83,27.17,6.71
202718,O,55-64,4.22,9.99,6.71,9.14,27.49,0.75,14.64,12.67,0.43,1.52,28.99,39.53,26.25,24.55,6.27,1.97,4.04,31.54,65.94,36.58,68.26,7.59,9.03,31.02,29.03,66.42,84.46,73.04,59.47,30.2,23.13,17.61,18.33,56.44,15.5,33.17,19.45,14.91,4.64,3.05,18.04,4.85,52.92,1.07,67.2,15.34,13.22,4.25
319581,F,25-34,42.49,22.54,13.26,5.56,46.62,0.03,5.9,12.72,7.9,2.32,7.05,32.91,58.83,12.25,3.63,2.01,11.65,29.96,69.86,70.06,74.4,38.32,57.42,66.3,46.2,76.63,72.67,62.17,38.04,27.87,23.26,19.41,18.57,66.96,37.05,48.71,33.53,18.31,15.92,10.43,17.33,26.31,58.45,0.16,29.48,22.84,36.58,11.1
677906,M,25-34,5.76,6.05,4.02,10.1,24.98,1.49,16.03,10.5,2.59,1.89,23.65,37.82,30.34,21.13,8.25,4.2,3.32,46.37,50.3,39.66,70.6,9.44,15.91,25.62,34.6,61.2,82.36,56.07,45.22,22.64,15.34,12.76,17.71,54.44,22.68,35.14,19.34,12.72,4.33,4.56,15.71,4.91,51.38,1.41,59.28,20.63,15.28,4.81
622018,M,55-64,1.95,9.03,9.86,7.92,35.4,9.72,5.6,3.04,0.96,0.7,11.16,31.11,56.3,34.68,8.69,2.12,4.36,34.87,62.92,30,60.61,8.4,4.9,21.37,23.16,64.55,89.63,75.6,54.11,24.68,22.86,23.82,15.75,46.38,12.41,30.87,21.27,17.63,2.75,2.72,24.19,2.89,55.29,1.55,84.28,7.82,7.01,0.89
263877,F,35-44,10.65,11.81,8.23,14.44,37.33,0.27,10.43,5.54,3.49,1.2,10.63,35.73,51.56,23.63,7.16,3.57,3.91,48.47,49.85,52.78,74.56,14.21,27.3,33.57,36.34,68.73,83.2,68.15,46.53,25.02,21.39,19.58,17.82,60.99,23.5,39.39,21.48,17.1,3.54,5.51,27,7.33,61.02,1.21,37.6,22.8,32.41,7.19
312899,M,35-44,28.01,26.65,16.84,10.88,45.53,0.1,4.61,1.63,6.52,0.75,4.22,27.32,67.96,24.11,11.33,6.75,2.74,51.43,46.6,53.89,74.08,30.47,40.25,37.09,47.51,61.6,71.84,65.96,34.68,19.82,18.99,32.14,18.81,55.22,32.86,50.2,25.4,18.7,6.65,8.08,46.79,12.69,70.78,0.96,19.46,16.46,38.4,25.68
824094,F,75+,0.92,2.47,2.02,0.47,3.01,90.94,0.3,1.33,1.48,0.04,19.66,37.36,28.14,20.74,2.3,0.44,1.65,50.97,33.54,16.96,41.54,6.48,1.01,19.6,14.73,49.73,80.21,54.12,42.72,15.48,9.5,8.1,16.08,31.35,13.49,27.74,13.57,9.17,0.51,0.58,8.39,1.89,24.44,5.47,98.68,0.78,0.48,0.06
733599,F,35-44,24.52,12.89,4.1,8.63,27.22,0.01,26.09,14.56,2.06,3.35,24.08,35.36,29.65,17.03,6.13,5.96,3.58,56.79,39.93,52.93,76.96,13.72,40.42,37.48,50.52,64.99,77.36,59.8,44.58,29.91,20.81,18.55,19.48,67.53,31.23,41.12,21.18,13.65,2.39,7.74,20.78,11.94,58.5,1.54,23.58,30.39,31.1,14.92
992936,F,65-74,4.16,7.2,3.81,2.61,6.79,65.61,2.42,10.75,2.99,2.82,21.86,29.74,22.83,21.86,1.9,0.83,1.91,40.93,19.53,17.21,32.43,9.68,3.59,32.48,21.54,33.94,74.68,50.36,40.56,17.76,11.69,10.24,23.8,39.62,24.81,33.95,11.57,7.53,2.74,0.87,10.28,6.68,32.62,5.48,48.22,26.52,17.5,7.77
712805,O,75+,2.78,5.4,6.15,5.73,19.83,18.73,4.43,2.03,3.21,0.32,14.59,35.47,46.48,28.14,7.16,1.66,2.2,54.81,35.7,30.98,63.5,7.83,5.39,21.03,22.94,60.57,87.69,74.6,49.57,22.14,19.01,19.34,13.52,44.07,14.59,33.38,16.99,12.7,2.22,2.64,17.79,2.28,54.11,4.52,84.39,6.6,6.89,2.12
34290,M,75+,4.84,4.2,5.07,3.36,14.61,32.5,4.5,21.11,5.15,3.5,24.09,42.65,19.04,16.69,2.8,0.82,3.22,46.27,40.26,25.99,54.36,9.58,12.88,32.65,26.39,54.86,82.58,57.64,45.2,26.98,17.82,7.89,16.53,48.99,30.86,28.27,18.6,9.69,1.38,3.57,9.85,3.63,36.61,2.8,82.75,8.45,6.66,2.15
878905,M,45-54,6.99,6.47,11.39,2.83,23.92,9.84,5.23,9.41,30.18,1.22,6.31,39.26,52.25,21.22,8.74,0.9,5.89,22.51,75.82,37.71,61.81,17.73,9.81,40.83,30.98,63.47,76.6,66.59,46.29,26.27,22.14,19.1,16.99,61.25,24.94,34.98,26.85,15.1,7.78,4.45,17.64,1.6,55.66,0.81,88.33,6.41,4.57,0.68
562127,F,65-74,3.35,4.89,6.77,2.63,13.95,54.58,3.98,12.05,1.88,0.78,25.75,41.56,23.66,18.54,2.93,0.52,3.89,34.71,59.34,27.46,54.51,9.21,4.02,33.74,23.09,57.49,82.04,67.88,53.13,25.71,17.75,10.54,17.39,48.89,18.79,30.52,19.4,12.26,2.73,2.36,9.98,2.94,34.76,2.69,81.64,8.97,7.69,1.7
183515,F,75+,1.04,2.19,1.42,0.4,2.16,92.62,0.17,0.9,1.83,0.02,17.68,39.58,29.1,17.08,2.1,0.45,1.57,57.7,32.94,17.28,40.56,4.9,1.26,22.55,18.13,51.54,86.28,64.95,47.88,19.63,10.78,5.81,12.34,29.63,14.65,26.69,14.06,9.04,0.99,0.38,4.55,2.5,23.24,2.63,90.7,5.47,3.4,0.42
155126,F,65-74,0.77,3.94,1.42,1.98,4.92,80.85,2.36,2.06,0.69,0.03,25.79,37.98,22.23,25.16,4.71,1.55,2.59,44.91,50.24,19.04,54.38,2.92,1.46,19.25,19.36,52.61,88.16,71.18,60.94,26.04,16.21,9.26,13.68,38.85,12.9,27.62,14.66,11.81,1.34,0.41,8.53,1.45,39.53,2.03,91.57,5.41,2.55,0.47
878362,F,45-54,9.84,21.12,10.72,14.68,37.79,0.1,12.41,9.48,0.15,2.34,23.41,34.18,39.16,23.78,8.26,6.79,2.84,48.29,49.88,47.08,64.05,19.18,18.73,37.59,40.32,66.89,82.13,63.28,53.5,27.58,22.46,19.56,16.07,55.78,25.11,40.57,21.56,17.65,3.95,5.34,26.04,15.7,57.3,1.22,34.22,24.5,32.77,8.52
448990,F,65-74,3.51,5.66,2.12,5.8,15.37,3.61,13.14,7.1,2.79,1.76,21.92,41.9,20.54,22.55,5.73,3.09,1.78,55.82,31.81,35.45,66.43,7.1,11.04,22.05,27.88,59.07,81.52,60.88,43.06,25.46,18.45,13.66,17.36,53.12,18.24,34.18,16.79,10.53,1.83,3.1,14.06,3.71,49.58,5.18,70.58,13.93,11.73,3.76
841350,O,75+,1.01,2.24,1.32,0.37,1.76,93.15,0.17,0.72,2.13,0.02,16.18,39.06,29.16,19.48,1.69,0.3,1.4,52.83,25.77,15.76,39.31,4.63,1.23,20.2,15.44,47.09,84.48,64.97,47.22,17.39,10.45,6.48,15.57,31.56,13.49,26.59,11.53,8.57,0.35,0.28,7.09,1.8,22.75,6.61,98.45,0.94,0.54,0.06
684062,M,25-34,41.05,25.92,5.88,14.93,36.25,0.01,16.31,6.38,6.54,2.24,9.88,35.28,51.7,15.9,11.3,11.73,5.79,49.29,49.39,70.97,75.56,35.38,60.97,44.78,54.86,73.53,65.96,34.23,31.06,18.96,14.22,22.12,20.31,64.47,40.5,52.76,25.65,16.12,9.26,5.72,44.25,23.83,69.32,0.97,39.94,21.2,26.41,12.46
321845,F,25-34,28.29,14.08,2.81,9.36,27.93,0.01,24.4,17.54,4.18,2.75,26.14,40.3,23.53,14.56,6.7,5.62,5.58,35.66,63.29,69.3,82.8,19.28,57.48,43.67,48.05,73.52,71.72,42.85,37.72,26.11,17,14.51,21.86,71.62,33.67,47.22,21.71,14.14,4,7.66,24.14,16.15,63.23,0.68,31.55,26.25,30.4,11.81
718182,F,25-34,31.68,20.06,6.92,11.84,44.61,0.01,12.71,5.35,6.58,1.07,9.76,35.96,52.76,15.11,6.82,4.62,5.73,44.51,54.78,69.86,81.33,22.76,57.02,51.21,47.14,77.43,78.02,64.58,41.72,29.19,23.4,21.44,17.06,69.67,31.11,49.78,27.28,18.21,8.11,9.22,23.79,18.91,68.35,0.61,33.02,21.49,33.81,11.68
477283,O,75+,2.83,6.11,3.68,5.22,13.18,33.44,5.12,3.97,3.76,0.34,20.79,42.86,28.39,22.84,6.05,1.65,2.45,49.59,38.26,29.9,62.87,5.84,10.87,21.54,24.64,56.36,84.62,68.15,52.91,23.87,16.37,10.28,14.57,50.34,24.49,32.36,15.37,11.55,1.14,1.45,18.12,2.87,48.61,3.53,88.02,6.1,4.79,1.09
156806,F,35-44,4.95,5.71,10.85,2.92,24.57,20.15,5.41,15.5,4.6,2.33,18.33,35.32,41.49,19.54,3.71,0.77,6.66,31.51,67.44,32.74,59.39,10.47,6.43,38.66,27.43,61.34,81,71.57,50.76,29.16,20.19,17.01,18.03,49.52,20.6,31.42,23.76,15.13,6.43,4.52,12.1,2.85,42.75,0.5,55.23,21.95,18.9,3.91
12085,M,35-44,5.62,4.42,4.46,2.32,13.68,14.03,7.87,23.62,5.6,8.72,30.41,35.93,12.92,13.77,2.57,1.31,2.79,50.58,40.98,34.47,56.24,9.12,10.06,37.48,32.26,58.42,81.62,63.18,48.86,31.12,18.32,8.29,19.24,50.7,23.7,31.07,19.25,10.87,2.24,3.92,6.16,4.65,33.04,2.01,53.66,24.44,16.29,5.61
694666,F,65-74,6.3,10.31,15.02,3.13,28.06,28.64,2.69,7.7,7.54,1.02,9.54,31.38,57.41,22.15,3.25,0.69,4.8,39.58,56.76,37.45,59.33,14.09,8.99,42.51,27.38,63.59,82.85,72.94,49.87,28.57,23.75,15.3,19.73,47.64,20.35,33.54,24.88,15.26,4.85,4.56,15.3,7.95,45.66,1.97,75.78,10.52,11.53,2.17
73313,O,18-24,37.93,23.53,5.15,4.82,21.84,0.02,13.54,32.26,14.64,5.61,15.08,53.17,26.15,11.63,3.55,2.12,7.14,26.63,71.12,68.53,73.94,29.31,68.97,62.65,44.76,68.64,48.29,38.9,25.79,17.77,11.98,11.94,26.29,69.96,37.72,45.72,26.63,14.29,10.27,9.89,21.97,27.48,55.64,0.71,61.25,18.77,14.69,5.28
256911,F,45-54,10.07,6.49,6.74,4.84,22.85,0.48,9.56,41.02,0.78,6.44,29.68,39.85,18.16,14.59,3.11,1.85,3.91,45.26,50.65,45.14,61.35,14.48,18.56,42.94,38.38,64.95,80.6,60.73,47.54,35.42,22.86,8.4,19.77,56.86,26.96,33.46,22.82,13.2,1.91,7.41,9.31,7.05,38.08,1.6,37.33,31.21,24.88,6.57
453341,M,35-44,5.98,5.25,6.43,3.28,17.32,18.28,6.77,24.58,5.96,6.01,24.34,38.83,23.04,17.3,3.63,0.94,3.07,41.05,52.26,33.47,58.88,13.64,10.45,35.59,28.59,56.23,75.94,54.62,44.12,23.83,14.58,9.97,19,49.98,23.63,32.28,19.72,11.12,4.31,3.98,10.59,4.06,37.47,1.51,61.07,18.14,16.36,4.43
880831,F,18-24,19.85,28.98,5.54,3.96,25.04,0.05,9.85,27.89,19.05,4.8,5.68,39.05,49.92,18.56,5.34,4.21,6.7,39.13,58.02,58.78,70.08,34.89,42.72,49.79,40.05,67.77,27.7,23.25,16.92,13.08,10.25,13.83,30.59,61.82,35.57,43.66,29.28,15.45,10.41,8.38,41,13.99,55.47,1.27,70.8,15.77,10.5,2.93
880047,F,25-34,35.91,26.8,5.79,10.4,31.5,0.01,20.7,5.66,10.07,2.63,6.4,30.14,61.4,18.37,17.79,13.79,6.5,40.58,58.2,65.48,78.38,35.78,55.28,44.33,53.11,70.88,56.36,29.04,27.44,12.31,10.04,29.84,22.48,61.47,37.97,53.74,26.23,17.5,17.25,6.79,52.34,18.77,72.55,0.42,60.16,18.97,12.91,7.97
695919,F,65-74,5.07,5.42,9.93,3.47,18.33,29.47,5.43,18.93,4.17,3.55,21.73,39.28,30.68,21.01,3.58,0.67,3.89,31.91,63.92,27.32,58.26,12.35,6.47,34.5,25.32,60.16,78.71,62.02,46.6,17.48,14.98,12.78,22.06,51.58,20.94,29.69,21.85,12.56,4.03,3.92,12.59,3.8,39.76,2.01,79.77,10.11,8.52,1.6
541615,F,25-34,16.19,24.08,8.02,9.99,39,0.01,20.34,8.78,4.38,1.48,11.79,36.86,49.03,20,11.55,6.71,4.6,43.87,55.49,65.61,83.94,16.62,38.86,41.33,45,67.63,48.33,43.76,29.99,17.02,13.74,22.86,26.17,68.47,29.02,42.83,23.59,17.33,6.88,11.19,43.66,10.37,66.97,0.37,65.44,21.27,10.9,2.38
891754,F,25-34,18.02,19.5,7.27,4.12,18.06,0.52,8.96,32.48,8.01,8.98,19.17,41.87,29.64,12.99,2.45,3.24,4.14,59.84,35.71,51.13,68.09,20.21,35.34,53.46,40.55,62.93,62.82,55.53,43.92,26.07,14.62,9.86,23.3,57.75,31.75,37.4,21.73,14.35,3.32,6.45,20.39,17.91,41.92,0.88,33.02,25.93,25.46,15.59
135541,F,35-44,27.71,11.23,7.68,4.97,33.43,0.07,9.25,24.94,5.74,4.53,14.86,42.24,38.37,13.46,4.36,1.59,3.78,53.53,44.16,55.86,70,21.79,43.38,52.63,44.2,62.53,70.83,53.84,39.41,33.57,22.39,15.04,18.25,61.41,32.94,39.38,26.17,14.34,2.16,6.34,16.78,8.35,51.78,1.09,20.52,22.56,31.55,25.37
438359,F,35-44,35.99,29.22,14.1,5.73,34.81,0.01,10.42,22,2.4,4.35,12.17,22.16,60.18,17.17,4.54,3.46,4.44,64.85,33.48,59.57,63.33,42.11,40.38,54.67,51.31,70.57,48.42,38.5,29.26,23.5,19.14,20.29,27.24,61.71,43.06,46.49,28.12,15.94,5.58,12.79,30.9,20.45,51.32,1.05,28.99,26.13,31.48,13.4
62738,M,55-64,4.18,4.01,2.71,2.48,10.52,9.46,9.9,29.93,0.92,13.32,32.77,31.63,8.71,18.13,2.33,0.85,2.28,52.93,33.38,23.5,46.42,7.2,6.59,32.08,27.74,49.87,83.17,62.02,53.53,33.81,21.53,8.88,21.52,48.49,19.82,27.27,16.85,9.13,0.79,2.51,6.86,2.41,29.07,4,69.65,17.64,10.3,2.41
292182,F,55-64,9.14,7.34,13.69,5.09,27.68,2.7,5.83,30.99,1.42,3.6,23.17,44.47,26.99,17.89,3.52,0.73,4.17,37.32,60.15,44.36,60.61,22.09,13.25,45.25,29.66,65.07,82.92,70.19,53.64,34.27,25.07,11.47,18.06,53.78,24.05,35.56,23.33,14.61,3.16,4.63,11.19,5.49,42.39,1.92,44.67,21.16,26.54,7.62
139995,F,55-64,6.93,5.13,7.37,4.22,19.73,23,4.4,28.09,2.31,3.46,26.71,44.25,17.79,17.34,2.49,0.92,3.23,43.75,46.52,29.95,56.07,9.72,7.63,34.53,28.2,51.46,80.26,56.48,45.63,28.23,19.33,9.29,20.15,50.69,22.34,32.06,19.38,11.37,1.63,5.38,12.82,3.99,37.45,2.31,49.86,17.08,23.12,9.95
250695,F,75+,2.41,5.18,3.03,5.99,14.17,27.62,6.45,5.9,3.4,0.95,18.23,46.71,24.91,23.44,5.52,2.2,1.95,50.47,35.14,30.17,62.71,5.83,7.33,23.39,24.83,56.17,83.52,68.87,48.85,23.09,17.33,11.52,15.02,49.92,16.43,32.41,15.69,10.82,1.32,2.06,12.84,3.07,48.82,5.21,86.17,7.85,4.98,1.01
17929,F,75+,1.46,2.58,1.72,1.88,5.57,73.52,1.49,1.47,1.68,0.07,21.39,37.5,28.05,23.76,5.7,1.32,1.97,51.61,35.74,21.22,56.49,5.02,2.77,14.87,19.24,51.6,88.57,62.09,49.96,18.34,11.82,10,12.43,39.06,15,30.08,13.13,8.76,4.5,0.77,11.68,1.5,40.63,2.96,72.19,10.48,13.43,3.9
863268,F,18-24,14.74,9.13,8.57,5.9,32.74,0.38,8.08,26.18,5.39,5.8,16.44,40.81,38.21,17.36,4.86,1.61,5.23,41.36,56.25,51.51,66.21,23.58,24.3,45.23,33.88,65.84,70.81,47.95,36.11,23.02,18.16,14.83,18.86,54.94,27.86,38.49,26.66,12.87,7.72,7.82,17.08,7.37,49.05,1.6,50.65,20.07,22.8,6.48
966781,M,55-64,11.39,8.75,8.06,4.31,23.63,4.1,7.73,26.46,6.28,6.65,23.98,46.25,22.68,13.59,3.16,0.86,4.91,34.07,63.85,46.67,64.8,18.95,21.32,50.62,33.09,66.75,80.08,64.3,50.37,32.55,20.65,10.67,17.31,57.86,23.91,36.18,22.16,14.18,3.45,4.72,9.47,9.23,42.35,1.01,53.64,19.63,21.3,5.43
268339,M,55-64,5.23,7.74,6.11,7.71,18.7,3.96,12.14,9.15,3.28,0.92,23.43,44,26.44,24.63,6.69,1.53,3.62,33.23,64.23,39.07,71.63,8.48,10.97,27.81,29.05,64.03,81.77,68.77,53.52,22.43,17.69,15.25,19.92,58.97,18.91,37.36,18.67,14.28,3.37,2.61,21.43,3.64,54.12,1.51,66.55,16.59,13.98,2.88
941840,F,75+,0.66,2.72,1.19,1.77,3.25,82.36,2.02,1.83,0.7,0.1,31.79,35.72,10.29,25.15,3.99,1.36,1.15,34.31,22.07,11.24,38.95,2.74,1.24,14.94,12.65,35.68,86.75,65.03,53.45,16.04,10.1,8.64,13.77,42.82,12.91,26.36,7.65,5.61,0.83,0.54,8.68,2.02,34.71,6.75,93.93,3.35,2.34,0.38
65761,M,45-54,7.7,8.62,12.08,4.31,26.75,9.56,5.09,14.89,8.69,3.34,14.1,40.91,41.73,19.32,3.55,0.78,4.85,39.31,58.55,39.01,62.74,13.8,11.14,42.62,29.72,65.12,79.22,67.23,45.56,26.12,21.76,16.19,19.64,53.41,21.23,34.01,24.45,15.45,4.64,6.5,15.67,5.23,46.75,1.23,46.85,18.66,25.1,9.39
35444,M,65-74,1.11,3.18,1.63,2.17,4.06,80.95,1.26,0.97,1.24,0.04,20,42.13,25.97,25.76,3.84,0.99,2.7,44.57,44.31,20.16,55.2,3.55,2.27,16.92,19.16,52.39,89,73.05,54.73,18.35,13.68,9.72,14.43,40.07,11.71,27.07,11.7,10.25,3.16,0.59,10.52,1.68,38.81,3.83,77.2,8.92,10.65,3.23
302052,M,75+,1.38,3.17,2.23,3.47,8.36,61.29,3.39,3.67,1.98,0.24,24.53,37.72,21.38,23.15,5.47,2.3,2.24,43.58,37.95,21.56,52.53,3.85,3.02,16.72,20.84,49.91,84.35,60.63,48.65,19.18,12.47,8.44,16.15,41.43,15.07,29.84,12.64,9.25,1.86,1.33,11.82,1.82,40.56,3.99,89.45,6,3.65,0.9
221010,M,75+,0.73,2.54,0.93,0.62,1.22,90.75,0.45,0.53,1.22,0.01,22.31,37.26,18.97,32.14,3.97,0.53,1.59,37.12,45.05,15.28,51.91,2.63,1.06,10.2,15.13,46.87,83.48,59.54,47.72,8.06,7.08,8.7,22.27,36.68,11.85,29.55,9.68,7.86,0.35,0.16,15.9,1.5,34.85,4.41,98.67,0.85,0.43,0.04
891234,F,35-44,16.33,12.64,14.92,6.3,31.14,2.01,5.78,19.45,7.45,6.89,12.3,34.5,48.97,18.65,5.11,1.73,5.07,36.84,60.03,46.07,58.35,28.74,20.45,44.72,41,63.62,65.64,48.78,34.72,19.11,15,16.39,22.09,51.45,32.8,40.7,26.2,14.81,8.12,4.88,23.06,8.27,47.46,1.27,75.91,13.6,8.7,1.78
353638,F,55-64,11.01,7.74,9.96,5.37,27.9,1.67,6.23,28.11,3,4.94,18.26,42.83,33.46,16.65,3.1,1.09,3.52,46.21,49.08,43.76,59.36,16.74,17.07,45.12,34.38,66.44,82.56,69.25,50.26,35.7,24.73,11.32,15.69,56.61,24.67,35.49,24.75,13.61,2.26,4.97,11.52,5.67,42.34,1.96,77.79,10.32,9.07,2.81
11075,F,25-34,15.42,8.83,5.27,3.38,24.38,0.15,12.77,33.09,2.22,6.99,25.78,38.44,25.89,13.45,3.01,1.68,5.69,48.16,50.58,54.11,71.81,19.95,25.87,47.54,39.19,65.63,76.57,53.55,43.61,33.87,22.12,12.99,21.13,58.67,27.32,37.33,24.93,14.13,5.93,7.12,14.07,8.17,42.71,0.67,25.6,33.51,31.75,9.14
183749,M,25-34,42.48,26.18,12.7,5.14,48.63,0.03,5.16,14.49,6.57,1.8,8.03,32.58,58.17,11.66,2.72,1.98,9.72,37.62,62.05,70.02,74.48,37.9,57.47,69.18,46.39,76.61,75.67,64.26,40.73,36.12,26.3,18.78,19.33,66.42,37.05,48.62,33.15,20.97,12.36,10.25,16.25,35.13,57.26,0.29,14.65,20.48,49.31,15.56
656076,M,45-54,12.64,7.91,3.05,10.56,22.79,0.07,22.69,18.22,0.63,3.76,32.77,37.22,17.03,17.63,5.09,4.63,2.81,56.45,37.92,47.46,72.19,9.91,27.55,34.43,40.4,60.95,82.37,57.53,49.66,30.99,22.1,13.64,19.51,62.71,23.77,36.98,17.23,12.39,1.79,8.38,15.65,7.13,51.76,1.98,27.54,26.43,31.07,14.96
179587,O,45-54,6.58,9.11,8.9,9.73,37.94,0.1,15.17,7.56,0.31,2.43,18.57,32.85,45.61,23.99,9.34,4.16,3.55,53.12,44.25,45.24,69.04,12.1,16.88,29.62,33.42,68.54,87.39,75.77,54.58,27.72,22.98,22.1,13.95,54.99,18.66,34.43,21.15,16,3.25,6.21,21.47,4.57,59.54,1.48,43.24,22.98,25.19,8.6
24670,F,25-34,6.65,6.77,4.13,8.67,24.16,1.23,15.39,9.05,3.03,1.92,22.97,40.32,28.49,20.12,6.58,3.32,3.66,49.89,48.45,45.89,77.17,9.09,15.78,27.29,34.11,63.5,83.95,63.05,48.08,24.79,17.41,14.3,16.32,57.45,19.79,36.69,19.84,12.76,6.19,4.63,16.54,4.69,52.66,0.84,51.83,24.36,18.19,5.62
